Channel Title,Channel Username,ID,Message,Date,Media Path
Sheger online-store,@Shageronlinestore,6131,"💥Multi functional Toothbrush sterilizer & dispenser✨

📍ግድግዳ ላይ የራሱ መለጠፊያ ያለው ብሩሽ ላይ የሚገኙ ባክቴሪያዎችን በ 3 ደቂቃ ውስጥ መግደል የሚችል
📍 ስትራላይዘር ያለው በአንዴ 4 ብሩሽ እና ፂም መላጫ መያዝ የሚችል እንዲሁም ከስር በመጫን ብቻ የጥርስ ሳሙናው ብሩሹ ላይ ማድረግ የሚያስችል ሲስተም ያለው
✔️አጠቃቀሙ ቀላል
✔️ የጥርስ ሳሙና ብክነት የሚያስወግድ
✔️ማንኛውንም ዓይነት የጥርስ ሳሙና መያዝ የሚችል
📍To be charged with light 
📍long battry life
📍Uv sterilization 
📍Multiple storge rack
📍Smart infraed induction(sensor)

ዋጋ፦  💰800ብር✅
                   
ውስን ፍሬ ነው ያለን/ Limited Stock 

🏢 አድራሻ ቁ.1 👉 መገናኛ ታሜ ጋስ ህንፃ ጎን ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

📍ቁ.2 👉ለቡ  መዳህኒዓለም ቤተ/ክርስቲያን 100ሜ ወደ ሙዚቃ ቤት ከፍ ብሎ  #ዛም_ሞል 2ኛ ፎቅ ቢሮ.ቁ 214


    📲 0909522840
    📲 0923350054

👍ለቡ ቅርንጫፍ📲0973611819


🔖
💬  በTelegram ለማዘዝ ⤵️ ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን⤵️
https://t.me/Shageronlinestore
 
   ",2025-01-05 07:13:39+00:00,photos\@Shageronlinestore_6131.jpg
Sheger online-store,@Shageronlinestore,6130,"🎄 ውድ ደንበኞቻችን ሱቃችን ነገ  እሁድ ከ4:30-10:00 ስዓት ክፍት መሆኑን በአክብሮት እንገልፃልን።

 🎄ሁለቱም ቅርንጫፍ ሱቆቻችን ክፍት ናቸው

💥 ዘዉትር ሰኞ-ቅዳሜ ከጥዋቱ 3:00 እስከ ምሽቱ 2:00 ክፍት መሆኑን በአክብሮት እንገልፃለን

🏢 አድራሻ ቁ.1 👉 መገናኛ ታሜ ጋስ ህንፃ ጎን ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

📍ቁ.2 👉ለቡ  መዳህኒዓለም ቤተ/ክርስቲያን  ወደ ሙዚቃ ቤት ከፍ ብሎ  #ዛም_ሞል 2ኛ ፎቅ ቢሮ.ቁ 214

    📲 0909522840
    📲 0923350054


🔖
💬  በTelegram ለማዘዝ ⤵️ ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን⤵️
https://t.me/Shageronlinestore",2025-01-04 16:31:45+00:00,photos\@Shageronlinestore_6130.jpg
Sheger online-store,@Shageronlinestore,6129,"💥 4 set seasoning bottles 

👍2 ፍሬ የዘይት እና አቼቶ መቀነሻ
👍2 ፍሬ የቅመም መቀነሻ እና የራሱ መነስነሻ ያለው
👍የራሱ የሆነ ማስቀመጫ ያለው
👍ለራስዎ፣ለወዳጅ ዘመድዎ የሚያበረክቱት አስተማማኝ እቃ

ዋጋ፦  💲  1600 ብር

♦️ውስን ፍሬ ነው ያለው🔥🔥🔥

ውስን ፍሬ ነው ያለን/ Limited Stock 

🏢 አድራሻ ቁ.1 👉 መገናኛ ታሜ ጋስ ህንፃ ጎን ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

📍ቁ.2 👉ለቡ  መዳህኒዓለም ቤተ/ክርስቲያን 100ሜ ወደ ሙዚቃ ቤት ከፍ ብሎ  #ዛም_ሞል 2ኛ ፎቅ ቢሮ.ቁ 214


    📲 0909522840
    📲 0923350054

👍ለቡ ቅርንጫፍ📲0973611819


🔖
💬  በTelegram ለማዘዝ ⤵️ ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን⤵️
https://t.me/Shageronlinestore
 ",2025-01-04 12:04:01+00:00,photos\@Shageronlinestore_6129.jpg
Sheger online-store,@Shageronlinestore,6128,"💥 4 set seasoning bottles 

👍2 ፍሬ የዘይት እና አቼቶ መቀነሻ
👍2 ፍሬ የቅመም መቀነሻ እና የራሱ መነስነሻ ያለው
👍የራሱ የሆነ ማስቀመጫ ያለው
👍ለራስዎ፣ለወዳጅ ዘመድዎ የሚያበረክቱት አስተማማኝ እቃ

ዋጋ፦  💲  1600 ብር

♦️ውስን ፍሬ ነው ያለው🔥🔥🔥

ውስን ፍሬ ነው ያለን/ Limited Stock 

🏢 አድራሻ ቁ.1 👉 መገናኛ ታሜ ጋስ ህንፃ ጎን ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

📍ቁ.2 👉ለቡ  መዳህኒዓለም ቤተ/ክርስቲያን 100ሜ ወደ ሙዚቃ ቤት ከፍ ብሎ  #ዛም_ሞል 2ኛ ፎቅ ቢሮ.ቁ 214


    📲 0909522840
    📲 0923350054

👍ለቡ ቅርንጫፍ📲0973611819


🔖
💬  በTelegram ለማዘዝ ⤵️ ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን⤵️
https://t.me/Shageronlinestore
 ",2025-01-04 12:03:56+00:00,photos\@Shageronlinestore_6128.jpg
Sheger online-store,@Shageronlinestore,6127,"❇️ 3in1 colorful water bottle
      💯High Quality
💥package includes👉2litter,
                                     👉900ml
                                      👉300ml


👉Motivational design-gives you motivation, reminds you to stay hydrated and drink enough water throughout the day

👉Convenient to carry


       ዋጋ፦ 1200ብር

✖️ውስን ፍሬ ነው ያለው

🏢 አድራሻ  👉 መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

     💧💧💧💧


    📲 0909522840
    📲 0923350054

🔖
💬  በTelegram ለማዘዝ ⤵️ ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን⤵️
https://t.me/Shageronlinestore",2025-01-04 09:18:59+00:00,photos\@Shageronlinestore_6127.jpg
Sheger online-store,@Shageronlinestore,6126,"📣 Straight Comb Hair stylist

‼️ምንም ኣይነት ድምፅ የሌለው ‼️

ሁሉንም አይነት ጸጉር ያለ ልፋት💯 በሙቀት የሚያስውብ 

⭐️ለተለያዩ የጸጉር አይነቶች ከፍ እና ዝቅ የሚል የሙቀት መቆጣጠሪያ ያለው

⭐️ጸጉር ሳይሰባበር በጤናማ ሁኔታ ውብ የሚያደርግልዎ

ዋጋ፦  💰🏷  1200 ብር

🏢 አድራሻ ቁ.1 👉 መገናኛ ታሜ ጋስ ህንፃ ጎን ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

📍ቁ.2 👉ለቡ  መዳህኒዓለም ቤተ/ክርስቲያን 100ሜ ወደ ሙዚቃ ቤት ከፍ ብሎ  #ዛም_ሞል 2ኛ ፎቅ ቢሮ.ቁ 214


    📲 0909522840
    📲 0923350054

👍ለቡ ቅርንጫፍ📲0973611819


🔖
💬  በTelegram ለማዘዝ ⤵️ ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን⤵️
https://t.me/Shageronlinestore",2025-01-04 06:37:59+00:00,
Sheger online-store,@Shageronlinestore,6125,"🌟Straight Comb Hair stylist

‼️ምንም ኣይነት ድምፅ የሌለው ‼️

ሁሉንም አይነት ጸጉር ያለ ልፋት💯 በሙቀት የሚያስውብ 
 
⭐️ለተለያዩ የጸጉር አይነቶች ከፍ እና ዝቅ የሚል የሙቀት መቆጣጠሪያ ያለው

⭐️ጸጉር ሳይሰባበር በጤናማ ሁኔታ ውብ የሚያደርግልዎ

ዋጋ፦  💰🏷  1200 ብር

🏢 አድራሻ ቁ.1 👉 መገናኛ ታሜ ጋስ ህንፃ ጎን ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

📍ቁ.2 👉ለቡ  መዳህኒዓለም ቤተ/ክርስቲያን 100ሜ ወደ ሙዚቃ ቤት ከፍ ብሎ  #ዛም_ሞል 2ኛ ፎቅ ቢሮ.ቁ 214


    📲 0909522840
    📲 0923350054

👍ለቡ ቅርንጫፍ📲0973611819


🔖
💬  በTelegram ለማዘዝ ⤵️ ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን⤵️
https://t.me/Shageronlinestore",2025-01-04 06:37:59+00:00,
Sheger online-store,@Shageronlinestore,6124,"📣 Straight Comb Hair stylist

‼️ምንም ኣይነት ድምፅ የሌለው ‼️

ሁሉንም አይነት ጸጉር ያለ ልፋት💯 በሙቀት የሚያስውብ 

⭐️ለተለያዩ የጸጉር አይነቶች ከፍ እና ዝቅ የሚል የሙቀት መቆጣጠሪያ ያለው

⭐️ጸጉር ሳይሰባበር በጤናማ ሁኔታ ውብ የሚያደርግልዎ

ዋጋ፦  💰🏷  1200 ብር

🏢 አድራሻ ቁ.1 👉 መገናኛ ታሜ ጋስ ህንፃ ጎን ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

📍ቁ.2 👉ለቡ  መዳህኒዓለም ቤተ/ክርስቲያን 100ሜ ወደ ሙዚቃ ቤት ከፍ ብሎ  #ዛም_ሞል 2ኛ ፎቅ ቢሮ.ቁ 214


    📲 0909522840
    📲 0923350054

👍ለቡ ቅርንጫፍ📲0973611819


🔖
💬  በTelegram ለማዘዝ ⤵️ ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን⤵️
https://t.me/Shageronlinestore",2025-01-04 06:37:59+00:00,photos\@Shageronlinestore_6124.jpg
Sheger online-store,@Shageronlinestore,6123,,2025-01-03 16:52:00+00:00,photos\@Shageronlinestore_6123.jpg
Sheger online-store,@Shageronlinestore,6122,,2025-01-03 16:52:00+00:00,photos\@Shageronlinestore_6122.jpg
Sheger online-store,@Shageronlinestore,6121,,2025-01-03 16:52:00+00:00,photos\@Shageronlinestore_6121.jpg
Sheger online-store,@Shageronlinestore,6120,,2025-01-03 16:52:00+00:00,photos\@Shageronlinestore_6120.jpg
Sheger online-store,@Shageronlinestore,6119,,2025-01-03 16:52:00+00:00,photos\@Shageronlinestore_6119.jpg
Sheger online-store,@Shageronlinestore,6118,,2025-01-03 16:52:00+00:00,photos\@Shageronlinestore_6118.jpg
Sheger online-store,@Shageronlinestore,6117,"🎄🎄🎄.............🎄🎄🎄
📌Colorful String Light 

👍በቻርጅ የሚሰራ
👍15m ርዝመት ያለው
👍 ካፕ ቅርፅ ያለው እና ለአያያዝ ምቹ 
👍ሁለት የላይት መቆጣጠሪያ ያለው
👍ከፍተኛ ሙቀትን እና ቅዝቃዜን መቋቋም ከሚችል ማቴሪያል ስለተሰራ በማንኛውም የአየር ንብረት የምንጠቀመው
👍ለብዓሉ ለቤትዎ ድምቀት የሚሰጥ

እንደ ባትሪና ፓወር ባንክ የሚያገለግል 

⚠️ ለካምፒንግ ለተለያዮ ፕሮግራሞች በጣም ተመራጭ

ዋጋ፦  💵🏷  1050 ብር

♦️ውስን ፍሬ ነው ያለው 😀😀😀

ውስን ፍሬ ነው ያለን/ Limited Stock 

🏢 አድራሻ ቁ.1 👉 መገናኛ ታሜ ጋስ ህንፃ ጎን ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

📍ቁ.2 👉ለቡ  መዳህኒዓለም ቤተ/ክርስቲያን 100ሜ ወደ ሙዚቃ ቤት ከፍ ብሎ  #ዛም_ሞል 2ኛ ፎቅ ቢሮ.ቁ 214


    📲 0909522840
    📲 0923350054

👍ለቡ ቅርንጫፍ📲0973611819


🔖
💬  በTelegram ለማዘዝ ⤵️ ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን⤵️
https://t.me/Shageronlinestore",2025-01-03 16:52:00+00:00,photos\@Shageronlinestore_6117.jpg
Sheger online-store,@Shageronlinestore,6116,"📌 Ironing Board

ዋጋ፦  💵🏷  3800 ብር

🔔ውስን ፍሬ ነው ያለው 🔥🔥🔥

ውስን ፍሬ ነው ያለን/ Limited Stock 

🏢 አድራሻ ቁ.1 👉 መገናኛ ታሜ ጋስ ህንፃ ጎን ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

📍ቁ.2 👉ለቡ  መዳህኒዓለም ቤተ/ክርስቲያን 100ሜ ወደ ሙዚቃ ቤት ከፍ ብሎ  #ዛም_ሞል 2ኛ ፎቅ ቢሮ.ቁ 214


    📲 0909522840
    📲 0923350054

👍ለቡ ቅርንጫፍ📲0973611819


🔖
💬  በTelegram ለማዘዝ ⤵️ ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን⤵️
https://t.me/Shageronlinestore",2025-01-03 13:07:02+00:00,photos\@Shageronlinestore_6116.jpg
Sheger online-store,@Shageronlinestore,6115,"🎄🎄🎄............🎄🎄🎄
💥Stainless Steel Shoes Rack 

🔰ከብረት የተሰራ
🔰ጫማ እና የተለያዩ ዕቃወች ማስቀመጫ 
🔰ለመገጣጠም ቀላል 
👟👠📙📃🗄️
💯 High Quality

ባለ ስድስት መደርደሪያ ያለው
☑️ Size :- 55*26*114

 ዋጋ፦  🏷2300 ብር

♦️ውስን ፍሬ ነው ያለው 🔥

ውስን ፍሬ ነው ያለን/ Limited Stock 

🏢 አድራሻ ቁ.1 👉 መገናኛ ታሜ ጋስ ህንፃ ጎን ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

📍ቁ.2 👉ለቡ  መዳህኒዓለም ቤተ/ክርስቲያን 100ሜ ወደ ሙዚቃ ቤት ከፍ ብሎ  #ዛም_ሞል 2ኛ ፎቅ ቢሮ.ቁ 214


    📲 0909522840
    📲 0923350054

👍ለቡ ቅርንጫፍ📲0973611819


🔖
💬  በTelegram ለማዘዝ ⤵️ ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን⤵️
https://t.me/Shageronlinestore",2025-01-03 10:49:44+00:00,photos\@Shageronlinestore_6115.jpg
Sheger online-store,@Shageronlinestore,6114,"🎄🎄🎄.........🎄🎄🎄
💥6pcs Table Place Mat 

✔️6pcs 
✔️የገበታ ምንጣፎች
✔️በሁለት የቀለም አማራጭ የቀረበ


   ዋጋ፦  6pcs :- 1300 ብር
             

♦️ውስን ፍሬ ነው ያለው 🔥

ውስን ፍሬ ነው ያለን/ Limited Stock 

🏢 አድራሻ ቁ.1 👉 መገናኛ ታሜ ጋስ ህንፃ ጎን ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

📍ቁ.2 👉ለቡ  መዳህኒዓለም ቤተ/ክርስቲያን 100ሜ ወደ ሙዚቃ ቤት ከፍ ብሎ  #ዛም_ሞል 2ኛ ፎቅ ቢሮ.ቁ 214


    📲 0909522840
    📲 0923350054

👍ለቡ ቅርንጫፍ📲0973611819


🔖
💬  በTelegram ለማዘዝ ⤵️ ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን⤵️
https://t.me/Shageronlinestore",2025-01-03 04:54:14+00:00,photos\@Shageronlinestore_6114.jpg
Sheger online-store,@Shageronlinestore,6113,,2025-01-03 04:54:04+00:00,photos\@Shageronlinestore_6113.jpg
Sheger online-store,@Shageronlinestore,6112,"🎄🎄🎄.........🎄🎄🎄
💥6pcs Table Place Mat 

✔️6pcs 
✔️የገበታ ምንጣፎች
✔️በሁለት የቀለም አማራጭ የቀረበ


   ዋጋ፦  6pcs :- 1300 ብር
             

♦️ውስን ፍሬ ነው ያለው 🔥

ውስን ፍሬ ነው ያለን/ Limited Stock 

🏢 አድራሻ ቁ.1 👉 መገናኛ ታሜ ጋስ ህንፃ ጎን ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

📍ቁ.2 👉ለቡ  መዳህኒዓለም ቤተ/ክርስቲያን 100ሜ ወደ ሙዚቃ ቤት ከፍ ብሎ  #ዛም_ሞል 2ኛ ፎቅ ቢሮ.ቁ 214


    📲 0909522840
    📲 0923350054

👍ለቡ ቅርንጫፍ📲0973611819


🔖
💬  በTelegram ለማዘዝ ⤵️ ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን⤵️
https://t.me/Shageronlinestore",2025-01-03 04:54:04+00:00,photos\@Shageronlinestore_6112.jpg
Sheger online-store,@Shageronlinestore,6111,,2025-01-02 17:25:30+00:00,photos\@Shageronlinestore_6111.jpg
Sheger online-store,@Shageronlinestore,6110,,2025-01-02 17:25:30+00:00,photos\@Shageronlinestore_6110.jpg
Sheger online-store,@Shageronlinestore,6109,"🎄 የቡና ሲኒ

🛒ማራኪና ዉብ ዲዛይን
✅6 ፍሬ
🛒ለቤትዎ ተጨማሪ ድምቀት የሚሆን
🛒የራሱ ማስቀመጫ ያለዉ
🛒አስተማማኝ እቃ ለራስዎ፣ለወዳጅ ዘመድዎ የሚያበረክቱት

      ዋጋ:-6 ፍሬ በ 2100 ብር ✅

ውስን ፍሬ ነው ያለን/ Limited Stock 

🏢 አድራሻ ቁ.1 👉 መገናኛ ታሜ ጋስ ህንፃ ጎን ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

📍ቁ.2 👉ለቡ  መዳህኒዓለም ቤተ/ክርስቲያን 100ሜ ወደ ሙዚቃ ቤት ከፍ ብሎ  #ዛም_ሞል 2ኛ ፎቅ ቢሮ.ቁ 214


    📲 0909522840
    📲 0923350054

👍ለቡ ቅርንጫፍ📲0973611819


🔖
💬  በTelegram ለማዘዝ ⤵️ ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን⤵️
https://t.me/Shageronlinestore",2025-01-02 17:25:30+00:00,photos\@Shageronlinestore_6109.jpg
Sheger online-store,@Shageronlinestore,6108,,2025-01-02 16:42:24+00:00,photos\@Shageronlinestore_6108.jpg
Sheger online-store,@Shageronlinestore,6107,,2025-01-02 16:42:24+00:00,photos\@Shageronlinestore_6107.jpg
Sheger online-store,@Shageronlinestore,6106,"🎄 የቡና ሲኒ

🛒ማራኪና ዉብ ዲዛይን
✅6 ፍሬ
🛒ለቤትዎ ተጨማሪ ድምቀት የሚሆን
🛒የራሱ ማስቀመጫ ያለዉ
🛒አስተማማኝ እቃ ለራስዎ፣ለወዳጅ ዘመድዎ የሚያበረክቱት

      ዋጋ:-6 ፍሬ በ 2100 ብር ✅

ውስን ፍሬ ነው ያለን/ Limited Stock 

🏢 አድራሻ ቁ.1 👉 መገናኛ ታሜ ጋስ ህንፃ ጎን ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

📍ቁ.2 👉ለቡ  መዳህኒዓለም ቤተ/ክርስቲያን 100ሜ ወደ ሙዚቃ ቤት ከፍ ብሎ  #ዛም_ሞል 2ኛ ፎቅ ቢሮ.ቁ 214


    📲 0909522840
    📲 0923350054

👍ለቡ ቅርንጫፍ📲0973611819


🔖
💬  በTelegram ለማዘዝ ⤵️ ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን⤵️
https://t.me/Shageronlinestore",2025-01-02 16:42:24+00:00,photos\@Shageronlinestore_6106.jpg
Sheger online-store,@Shageronlinestore,6105,"⚡️Simple Wardrobe
✨ባለ 3 ተከፋች ዘመናዊ የልብስ ማስቀመጫ ቁምሳጥን 

➡️በቀላሉ የሚገጣጠም የሚነቃቀል 
➡️ከቦታ ወደ ቦታ ለማንቀሳቀስ የሚመች 
➡️ቀላል ክብደት ያለው
➡️ባለ ዚፕ የሸራ ልብስ ያለው
➡️ፍሬሞቹ የብረት ቱቦዎች የሆኑ
➡️መገጣጠሚያዎቹ ጠንካራ ካርቦኔትድ ፕላስቲኮች የሆኑ
➡️ለቤትዎ ውበት የሚሠጥ
➡️ቦታ የማይዝ ሲሆን

*⃣ቁመት 175 ሳ.ሜ
*⃣የጎን ስፋት 130 ሳ.ሜ
*⃣ወርድ 45 ሳ.ሜ 

      ዋጋ፦3,600 ብር

🏢 አድራሻ  ቁ.1👉 መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

📍ቁ.2 👉ለቡ  መዳህኒዓለም ቤተ/ክርስቲያን ፊት ለፊት  #ዛም_ሞል 2ኛ ፎቅ ቢሮ ቁጥር.214


👍ለቡ ቅርንጫፍ📲0973611819

     💧💧💧💧


    📲 0909522840
    📲 0923350054

🔖
💬  በTelegram ለማዘዝ ⤵️ ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን⤵️
https://t.me/Shageronlinestore",2025-01-02 06:44:37+00:00,photos\@Shageronlinestore_6105.jpg
Sheger online-store,@Shageronlinestore,6104,"💥Sonifer 5 IN 1 juicer blender

✨Best Quality 

✨ ብርቱካን ካሮት አፕል አናናስ ጁስ ይሰራል ፋይበሩን ለብቻ ያስወግዴል
✨ የፍራፍሬ ጁስ ይሰራል
✨ ሽንኩርትና ስጋ ይፈጫል
✨ቡናና ቅመማ ቅመም ይፈጫል።

             ዋጋ፦8000 ብር✅
                            
ውስን ፍሬ ነው ያለን/ Limited Stock

🏢 አድራሻ ቁ.1 👉 መገናኛ ታሜ ጋስ ህንፃ ጎን ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

📍ቁ.2 👉ለቡ  መዳህኒዓለም ቤተ/ክርስቲያን  ወደ ሙዚቃ ቤት ከፍ ብሎ  #ዛም_ሞል 2ኛ ፎቅ ቢሮ.ቁ 214


    📲 0909522840
    📲 0923350054

👍ለቡ ቅርንጫፍ📲0973611819


🔖
💬  በTelegram ለማዘዝ ⤵️ ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን⤵️
https://t.me/Shageronlinestore",2025-01-02 04:57:16+00:00,photos\@Shageronlinestore_6104.jpg
Sheger online-store,@Shageronlinestore,6103,"🎄3pcs Foldable silicon basket

🎄multiple ways to use
🎄durable
🎄space saving 
🎄አትክልት ለማጠብ እና የተለያዩ ነገሮችን ለማስቀመጥ የምንጠቀምበት

       ዋጋ:-800ብር✅

ውስን ፍሬ ነው ያለን/ Limited Stock 

🏢 አድራሻ ቁ.1 👉 መገናኛ ታሜ ጋስ ህንፃ ጎን ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

📍ቁ.2 👉ለቡ  መዳህኒዓለም ቤተ/ክርስቲያን 100ሜ ወደ ሙዚቃ ቤት ከፍ ብሎ  #ዛም_ሞል 2ኛ ፎቅ ቢሮ.ቁ 214


    📲 0909522840
    📲 0923350054

👍ለቡ ቅርንጫፍ📲0973611819


🔖
💬  በTelegram ለማዘዝ ⤵️ ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን⤵️
https://t.me/Shageronlinestore",2025-01-01 15:54:17+00:00,
Sheger online-store,@Shageronlinestore,6102,,2025-01-01 15:47:28+00:00,photos\@Shageronlinestore_6102.jpg
Sheger online-store,@Shageronlinestore,6101,,2025-01-01 15:47:28+00:00,photos\@Shageronlinestore_6101.jpg
Sheger online-store,@Shageronlinestore,6100,,2025-01-01 15:47:28+00:00,photos\@Shageronlinestore_6100.jpg
Sheger online-store,@Shageronlinestore,6099,,2025-01-01 15:47:28+00:00,photos\@Shageronlinestore_6099.jpg
Sheger online-store,@Shageronlinestore,6098,,2025-01-01 15:47:28+00:00,photos\@Shageronlinestore_6098.jpg
Sheger online-store,@Shageronlinestore,6097,,2025-01-01 15:47:27+00:00,photos\@Shageronlinestore_6097.jpg
Sheger online-store,@Shageronlinestore,6096,"🎄3pcs Foldable silicon basket

🎄multiple ways to use
🎄durable
🎄space saving 
🎄አትክልት ለማጠብ እና የተለያዩ ነገሮችን ለማስቀመጥ የምንጠቀምበት

       ዋጋ:-800ብር✅

ውስን ፍሬ ነው ያለን/ Limited Stock 

🏢 አድራሻ ቁ.1 👉 መገናኛ ታሜ ጋስ ህንፃ ጎን ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

📍ቁ.2 👉ለቡ  መዳህኒዓለም ቤተ/ክርስቲያን 100ሜ ወደ ሙዚቃ ቤት ከፍ ብሎ  #ዛም_ሞል 2ኛ ፎቅ ቢሮ.ቁ 214


    📲 0909522840
    📲 0923350054

👍ለቡ ቅርንጫፍ📲0973611819


🔖
💬  በTelegram ለማዘዝ ⤵️ ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን⤵️
https://t.me/Shageronlinestore",2025-01-01 15:47:27+00:00,photos\@Shageronlinestore_6096.jpg
Sheger online-store,@Shageronlinestore,6095,"🎄#ልዩ_የብዓል_ቅናሽ 🎄

🛒7በ1 የሆነ የቅመም ማስቀመጫ 

🛒እጅግ ውብ የሆኑ              
🛒የራሱ ማስቀመጫ ያለዉ
🛒ለአያያዝ ምቹ
🛒የተለያዩ ቅመሞችን ለማቅረብ   የሚሆን
🛒የቤትዎን ውበት የሚጨምር ምርጥ እቃ
🛒ለራስዎ ቢያደርጉት፣ለወዳጅዎ በስጦታ ቢሰጡት የሚወዱት እቃ

         ዋጋ:-✅

📍ውስን ፍሬ ነው ያለን/ Limited Stock

🏢 አድራሻ ቁ.1 👉 መገናኛ ታሜ ጋስ ህንፃ ጎን ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

📍ቁ.2 👉ለቡ  መዳህኒዓለም ቤተ/ክርስቲያን 100ሜ ወደ ሙዚቃ ቤት ከፍ ብሎ  #ዛም_ሞል 2ኛ ፎቅ ቢሮ.ቁ 214


    📲 0909522840
    📲 0923350054

👍ለቡ ቅርንጫፍ📲0973611819


🔖
💬  በTelegram ለማዘዝ ⤵️ ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን⤵️
https://t.me/Shageronlinestore",2025-01-01 10:25:37+00:00,photos\@Shageronlinestore_6095.jpg
